inventory_id,film_id,store_id,last_update
1315,291,1,2020-02-15T06:59:30Z
1316,291,1,2020-02-15T06:59:30Z
1317,291,1,2020-02-15T06:59:30Z
1318,291,1,2020-02-15T06:59:30Z
1319,292,1,2020-02-15T06:59:30Z
1320,292,1,2020-02-15T06:59:30Z
1321,292,1,2020-02-15T06:59:30Z
1322,292,2,2020-02-15T06:59:30Z
1323,292,2,2020-02-15T06:59:30Z
1324,292,2,2020-02-15T06:59:30Z
1325,293,1,2020-02-15T06:59:30Z
1326,293,1,2020-02-15T06:59:30Z
1327,293,2,2020-02-15T06:59:30Z
1328,293,2,2020-02-15T06:59:30Z
1329,293,2,2020-02-15T06:59:30Z
1330,294,1,2020-02-15T06:59:30Z
1331,294,1,2020-02-15T06:59:30Z
1332,294,2,2020-02-15T06:59:30Z
1333,294,2,2020-02-15T06:59:30Z
1334,294,2,2020-02-15T06:59:30Z
1335,295,1,2020-02-15T06:59:30Z
1336,295,1,2020-02-15T06:59:30Z
1337,295,1,2020-02-15T06:59:30Z
1338,295,1,2020-02-15T06:59:30Z
1339,295,2,2020-02-15T06:59:30Z
1340,295,2,2020-02-15T06:59:30Z
1341,295,2,2020-02-15T06:59:30Z
1342,295,2,2020-02-15T06:59:30Z
1343,296,1,2020-02-15T06:59:30Z
1344,296,1,2020-02-15T06:59:30Z
1345,296,1,2020-02-15T06:59:30Z
1346,296,1,2020-02-15T06:59:30Z
1347,297,2,2020-02-15T06:59:30Z
1348,297,2,2020-02-15T06:59:30Z
1349,298,1,2020-02-15T06:59:30Z
1350,298,1,2020-02-15T06:59:30Z
1351,298,2,2020-02-15T06:59:30Z
1352,298,2,2020-02-15T06:59:30Z
1353,298,2,2020-02-15T06:59:30Z
1354,299,1,2020-02-15T06:59:30Z
1355,299,1,2020-02-15T06:59:30Z
1356,299,1,2020-02-15T06:59:30Z
1357,299,1,2020-02-15T06:59:30Z
1358,300,1,2020-02-15T06:59:30Z
1359,300,1,2020-02-15T06:59:30Z
1360,300,2,2020-02-15T06:59:30Z
1361,300,2,2020-02-15T06:59:30Z
1362,300,2,2020-02-15T06:59:30Z
1363,300,2,2020-02-15T06:59:30Z
1364,301,1,2020-02-15T06:59:30Z
1365,301,1,2020-02-15T06:59:30Z
1366,301,1,2020-02-15T06:59:30Z
1367,301,1,2020-02-15T06:59:30Z
1368,301,2,2020-02-15T06:59:30Z
1369,301,2,2020-02-15T06:59:30Z
1370,301,2,2020-02-15T06:59:30Z
1371,301,2,2020-02-15T06:59:30Z
1372,302,1,2020-02-15T06:59:30Z
1373,302,1,2020-02-15T06:59:30Z
1374,302,2,2020-02-15T06:59:30Z
1375,302,2,2020-02-15T06:59:30Z
1376,302,2,2020-02-15T06:59:30Z
1377,302,2,2020-02-15T06:59:30Z
1378,303,1,2020-02-15T06:59:30Z
1379,303,1,2020-02-15T06:59:30Z
1380,303,1,2020-02-15T06:59:30Z
1381,303,1,2020-02-15T06:59:30Z
1382,303,2,2020-02-15T06:59:30Z
1383,303,2,2020-02-15T06:59:30Z
1384,304,1,2020-02-15T06:59:30Z
1385,304,1,2020-02-15T06:59:30Z
1386,304,1,2020-02-15T06:59:30Z
1387,304,1,2020-02-15T06:59:30Z
1388,304,2,2020-02-15T06:59:30Z
1389,304,2,2020-02-15T06:59:30Z
1390,305,1,2020-02-15T06:59:30Z
1391,305,1,2020-02-15T06:59:30Z
1392,305,1,2020-02-15T06:59:30Z
1393,305,1,2020-02-15T06:59:30Z
1394,305,2,2020-02-15T06:59:30Z
1395,305,2,2020-02-15T06:59:30Z
1396,305,2,2020-02-15T06:59:30Z
1397,306,1,2020-02-15T06:59:30Z
1398,306,1,2020-02-15T06:59:30Z
1399,306,1,2020-02-15T06:59:30Z
1400,307,1,2020-02-15T06:59:30Z
1401,307,1,2020-02-15T06:59:30Z
1402,307,1,2020-02-15T06:59:30Z
1403,307,2,2020-02-15T06:59:30Z
1404,307,2,2020-02-15T06:59:30Z
1405,307,2,2020-02-15T06:59:30Z
1406,308,1,2020-02-15T06:59:30Z
1407,308,1,2020-02-15T06:59:30Z
1408,308,2,2020-02-15T06:59:30Z
1409,308,2,2020-02-15T06:59:30Z
1410,309,1,2020-02-15T06:59:30Z
1411,309,1,2020-02-15T06:59:30Z
1412,309,2,2020-02-15T06:59:30Z
1413,309,2,2020-02-15T06:59:30Z
1414,309,2,2020-02-15T06:59:30Z
1415,309,2,2020-02-15T06:59:30Z
1416,310,1,2020-02-15T06:59:30Z
1417,310,1,2020-02-15T06:59:30Z
1418,311,1,2020-02-15T06:59:30Z
1419,311,1,2020-02-15T06:59:30Z
1420,311,1,2020-02-15T06:59:30Z
1421,311,2,2020-02-15T06:59:30Z
1422,311,2,2020-02-15T06:59:30Z
1423,311,2,2020-02-15T06:59:30Z
1424,311,2,2020-02-15T06:59:30Z
1425,312,2,2020-02-15T06:59:30Z
1426,312,2,2020-02-15T06:59:30Z
1427,312,2,2020-02-15T06:59:30Z
1428,313,1,2020-02-15T06:59:30Z
1429,313,1,2020-02-15T06:59:30Z
1430,313,1,2020-02-15T06:59:30Z
1431,313,1,2020-02-15T06:59:30Z
1432,313,2,2020-02-15T06:59:30Z
1433,313,2,2020-02-15T06:59:30Z
1434,314,1,2020-02-15T06:59:30Z
1435,314,1,2020-02-15T06:59:30Z
1436,314,2,2020-02-15T06:59:30Z
1437,314,2,2020-02-15T06:59:30Z
1438,314,2,2020-02-15T06:59:30Z
1439,314,2,2020-02-15T06:59:30Z
1440,315,2,2020-02-15T06:59:30Z
1441,315,2,2020-02-15T06:59:30Z
1442,315,2,2020-02-15T06:59:30Z
1443,316,2,2020-02-15T06:59:30Z
1444,316,2,2020-02-15T06:59:30Z
1445,317,1,2020-02-15T06:59:30Z
1446,317,1,2020-02-15T06:59:30Z
1447,317,1,2020-02-15T06:59:30Z
1448,317,1,2020-02-15T06:59:30Z
1449,317,2,2020-02-15T06:59:30Z
1450,317,2,2020-02-15T06:59:30Z
1451,317,2,2020-02-15T06:59:30Z
1452,319,1,2020-02-15T06:59:30Z
1453,319,1,2020-02-15T06:59:30Z
1454,319,1,2020-02-15T06:59:30Z
1455,319,2,2020-02-15T06:59:30Z
1456,319,2,2020-02-15T06:59:30Z
1457,319,2,2020-02-15T06:59:30Z
1458,319,2,2020-02-15T06:59:30Z
1459,320,1,2020-02-15T06:59:30Z
1460,320,1,2020-02-15T06:59:30Z
1461,320,1,2020-02-15T06:59:30Z
1462,320,2,2020-02-15T06:59:30Z
1463,320,2,2020-02-15T06:59:30Z
1464,320,2,2020-02-15T06:59:30Z
1465,320,2,2020-02-15T06:59:30Z
1466,321,1,2020-02-15T06:59:30Z
1467,321,1,2020-02-15T06:59:30Z
1468,321,1,2020-02-15T06:59:30Z
1469,321,1,2020-02-15T06:59:30Z
1470,322,1,2020-02-15T06:59:30Z
1471,322,1,2020-02-15T06:59:30Z
1472,322,1,2020-02-15T06:59:30Z
1473,322,1,2020-02-15T06:59:30Z
1474,322,2,2020-02-15T06:59:30Z
1475,322,2,2020-02-15T06:59:30Z
1476,323,2,2020-02-15T06:59:30Z
1477,323,2,2020-02-15T06:59:30Z
1478,323,2,2020-02-15T06:59:30Z
1479,323,2,2020-02-15T06:59:30Z
1480,324,1,2020-02-15T06:59:30Z
1481,324,1,2020-02-15T06:59:30Z
1482,324,1,2020-02-15T06:59:30Z
1483,324,2,2020-02-15T06:59:30Z
1484,324,2,2020-02-15T06:59:30Z
1485,326,1,2020-02-15T06:59:30Z
1486,326,1,2020-02-15T06:59:30Z
1487,326,2,2020-02-15T06:59:30Z
1488,326,2,2020-02-15T06:59:30Z
1489,326,2,2020-02-15T06:59:30Z
1490,326,2,2020-02-15T06:59:30Z
1491,327,1,2020-02-15T06:59:30Z
1492,327,1,2020-02-15T06:59:30Z
1493,327,1,2020-02-15T06:59:30Z
1494,327,1,2020-02-15T06:59:30Z
1495,327,2,2020-02-15T06:59:30Z
1496,327,2,2020-02-15T06:59:30Z
1497,328,2,2020-02-15T06:59:30Z
1498,328,2,2020-02-15T06:59:30Z
1499,328,2,2020-02-15T06:59:30Z
1500,328,2,2020-02-15T06:59:30Z
1501,329,1,2020-02-15T06:59:30Z
1502,329,1,2020-02-15T06:59:30Z
1503,329,1,2020-02-15T06:59:30Z
1504,329,2,2020-02-15T06:59:30Z
1505,329,2,2020-02-15T06:59:30Z
1506,329,2,2020-02-15T06:59:30Z
1507,330,1,2020-02-15T06:59:30Z
1508,330,1,2020-02-15T06:59:30Z
1509,330,1,2020-02-15T06:59:30Z
1510,330,1,2020-02-15T06:59:30Z
1511,330,2,2020-02-15T06:59:30Z
1512,330,2,2020-02-15T06:59:30Z
1513,330,2,2020-02-15T06:59:30Z
1514,331,1,2020-02-15T06:59:30Z
1515,331,1,2020-02-15T06:59:30Z
1516,331,1,2020-02-15T06:59:30Z
1517,331,1,2020-02-15T06:59:30Z
1518,331,2,2020-02-15T06:59:30Z
1519,331,2,2020-02-15T06:59:30Z
1520,331,2,2020-02-15T06:59:30Z
1521,331,2,2020-02-15T06:59:30Z
1522,333,1,2020-02-15T06:59:30Z
1523,333,1,2020-02-15T06:59:30Z
1524,333,2,2020-02-15T06:59:30Z
1525,333,2,2020-02-15T06:59:30Z
1526,334,1,2020-02-15T06:59:30Z
1527,334,1,2020-02-15T06:59:30Z
1528,334,2,2020-02-15T06:59:30Z
1529,334,2,2020-02-15T06:59:30Z
1530,334,2,2020-02-15T06:59:30Z
1531,334,2,2020-02-15T06:59:30Z
1532,335,1,2020-02-15T06:59:30Z
1533,335,1,2020-02-15T06:59:30Z
1534,336,1,2020-02-15T06:59:30Z
1535,336,1,2020-02-15T06:59:30Z
1536,336,1,2020-02-15T06:59:30Z
1537,336,2,2020-02-15T06:59:30Z
1538,336,2,2020-02-15T06:59:30Z
1539,337,1,2020-02-15T06:59:30Z
1540,337,1,2020-02-15T06:59:30Z
1541,337,2,2020-02-15T06:59:30Z
1542,337,2,2020-02-15T06:59:30Z
1543,338,2,2020-02-15T06:59:30Z
1544,338,2,2020-02-15T06:59:30Z
1545,338,2,2020-02-15T06:59:30Z
1546,339,2,2020-02-15T06:59:30Z
1547,339,2,2020-02-15T06:59:30Z
1548,339,2,2020-02-15T06:59:30Z
1549,340,1,2020-02-15T06:59:30Z
1550,340,1,2020-02-15T06:59:30Z
1551,341,1,2020-02-15T06:59:30Z
1552,341,1,2020-02-15T06:59:30Z
1553,341,1,2020-02-15T06:59:30Z
1554,341,1,2020-02-15T06:59:30Z
1555,341,2,2020-02-15T06:59:30Z
1556,341,2,2020-02-15T06:59:30Z
1557,341,2,2020-02-15T06:59:30Z
1558,341,2,2020-02-15T06:59:30Z
1559,342,1,2020-02-15T06:59:30Z
1560,342,1,2020-02-15T06:59:30Z
1561,342,1,2020-02-15T06:59:30Z
1562,342,1,2020-02-15T06:59:30Z
1563,343,1,2020-02-15T06:59:30Z
1564,343,1,2020-02-15T06:59:30Z
1565,344,1,2020-02-15T06:59:30Z
1566,344,1,2020-02-15T06:59:30Z
1567,344,1,2020-02-15T06:59:30Z
1568,344,2,2020-02-15T06:59:30Z
1569,344,2,2020-02-15T06:59:30Z
1570,345,1,2020-02-15T06:59:30Z
1571,345,1,2020-02-15T06:59:30Z
1572,345,1,2020-02-15T06:59:30Z
1573,345,2,2020-02-15T06:59:30Z
1574,345,2,2020-02-15T06:59:30Z
1575,346,1,2020-02-15T06:59:30Z
1576,346,1,2020-02-15T06:59:30Z
1577,346,2,2020-02-15T06:59:30Z
1578,346,2,2020-02-15T06:59:30Z
1579,346,2,2020-02-15T06:59:30Z
1580,346,2,2020-02-15T06:59:30Z
1581,347,1,2020-02-15T06:59:30Z
1582,347,1,2020-02-15T06:59:30Z
1583,347,1,2020-02-15T06:59:30Z
1584,347,1,2020-02-15T06:59:30Z
1585,348,2,2020-02-15T06:59:30Z
1586,348,2,2020-02-15T06:59:30Z
1587,348,2,2020-02-15T06:59:30Z
1588,348,2,2020-02-15T06:59:30Z
1589,349,1,2020-02-15T06:59:30Z
1590,349,1,2020-02-15T06:59:30Z
1591,349,1,2020-02-15T06:59:30Z
1592,349,1,2020-02-15T06:59:30Z
1593,349,2,2020-02-15T06:59:30Z
1594,349,2,2020-02-15T06:59:30Z
1595,349,2,2020-02-15T06:59:30Z
1596,350,1,2020-02-15T06:59:30Z
1597,350,1,2020-02-15T06:59:30Z
1598,350,1,2020-02-15T06:59:30Z
1599,350,1,2020-02-15T06:59:30Z
1600,350,2,2020-02-15T06:59:30Z
1601,350,2,2020-02-15T06:59:30Z
1602,350,2,2020-02-15T06:59:30Z
1603,350,2,2020-02-15T06:59:30Z
1604,351,1,2020-02-15T06:59:30Z
1605,351,1,2020-02-15T06:59:30Z
1606,351,1,2020-02-15T06:59:30Z
1607,351,2,2020-02-15T06:59:30Z
1608,351,2,2020-02-15T06:59:30Z
1609,351,2,2020-02-15T06:59:30Z
1610,352,2,2020-02-15T06:59:30Z
1611,352,2,2020-02-15T06:59:30Z
1612,352,2,2020-02-15T06:59:30Z
1613,352,2,2020-02-15T06:59:30Z
1614,353,1,2020-02-15T06:59:30Z
1615,353,1,2020-02-15T06:59:30Z
1616,353,2,2020-02-15T06:59:30Z
1617,353,2,2020-02-15T06:59:30Z
1618,353,2,2020-02-15T06:59:30Z
1619,353,2,2020-02-15T06:59:30Z
1620,354,1,2020-02-15T06:59:30Z
1621,354,1,2020-02-15T06:59:30Z
1622,354,1,2020-02-15T06:59:30Z
1623,354,2,2020-02-15T06:59:30Z
1624,354,2,2020-02-15T06:59:30Z
1625,355,2,2020-02-15T06:59:30Z
1626,355,2,2020-02-15T06:59:30Z
1627,356,1,2020-02-15T06:59:30Z
1628,356,1,2020-02-15T06:59:30Z
1629,356,1,2020-02-15T06:59:30Z
1630,356,1,2020-02-15T06:59:30Z
1631,356,2,2020-02-15T06:59:30Z
1632,356,2,2020-02-15T06:59:30Z
1633,356,2,2020-02-15T06:59:30Z
1634,356,2,2020-02-15T06:59:30Z
1635,357,2,2020-02-15T06:59:30Z
1636,357,2,2020-02-15T06:59:30Z
1637,357,2,2020-02-15T06:59:30Z
1638,357,2,2020-02-15T06:59:30Z
1639,358,1,2020-02-15T06:59:30Z
1640,358,1,2020-02-15T06:59:30Z
1641,358,1,2020-02-15T06:59:30Z
1642,358,1,2020-02-15T06:59:30Z
1643,358,2,2020-02-15T06:59:30Z
1644,358,2,2020-02-15T06:59:30Z
1645,358,2,2020-02-15T06:59:30Z
1646,358,2,2020-02-15T06:59:30Z
1647,360,1,2020-02-15T06:59:30Z
1648,360,1,2020-02-15T06:59:30Z
1649,360,1,2020-02-15T06:59:30Z
1650,360,1,2020-02-15T06:59:30Z
1651,361,1,2020-02-15T06:59:30Z
1652,361,1,2020-02-15T06:59:30Z
1653,361,1,2020-02-15T06:59:30Z
1654,361,1,2020-02-15T06:59:30Z
1655,361,2,2020-02-15T06:59:30Z
1656,361,2,2020-02-15T06:59:30Z
1657,361,2,2020-02-15T06:59:30Z
1658,361,2,2020-02-15T06:59:30Z
1659,362,1,2020-02-15T06:59:30Z
1660,362,1,2020-02-15T06:59:30Z
1661,363,1,2020-02-15T06:59:30Z
1662,363,1,2020-02-15T06:59:30Z
1663,363,1,2020-02-15T06:59:30Z
1664,363,2,2020-02-15T06:59:30Z
1665,363,2,2020-02-15T06:59:30Z
1666,363,2,2020-02-15T06:59:30Z
1667,364,1,2020-02-15T06:59:30Z
1668,364,1,2020-02-15T06:59:30Z
1669,364,1,2020-02-15T06:59:30Z
1670,365,1,2020-02-15T06:59:30Z
1671,365,1,2020-02-15T06:59:30Z
1672,365,2,2020-02-15T06:59:30Z
1673,365,2,2020-02-15T06:59:30Z
1674,366,1,2020-02-15T06:59:30Z
1675,366,1,2020-02-15T06:59:30Z
1676,366,1,2020-02-15T06:59:30Z
1677,366,1,2020-02-15T06:59:30Z
1678,366,2,2020-02-15T06:59:30Z
1679,366,2,2020-02-15T06:59:30Z
1680,366,2,2020-02-15T06:59:30Z
1681,367,1,2020-02-15T06:59:30Z
1682,367,1,2020-02-15T06:59:30Z
1683,367,1,2020-02-15T06:59:30Z
1684,367,1,2020-02-15T06:59:30Z
1685,367,2,2020-02-15T06:59:30Z
1686,367,2,2020-02-15T06:59:30Z
1687,367,2,2020-02-15T06:59:30Z
1688,368,1,2020-02-15T06:59:30Z
1689,368,1,2020-02-15T06:59:30Z
1690,369,1,2020-02-15T06:59:30Z
1691,369,1,2020-02-15T06:59:30Z
1692,369,1,2020-02-15T06:59:30Z
1693,369,1,2020-02-15T06:59:30Z
1694,369,2,2020-02-15T06:59:30Z
1695,369,2,2020-02-15T06:59:30Z
1696,369,2,2020-02-15T06:59:30Z
1697,369,2,2020-02-15T06:59:30Z
1698,370,1,2020-02-15T06:59:30Z
1699,370,1,2020-02-15T06:59:30Z
1700,370,1,2020-02-15T06:59:30Z
1701,370,2,2020-02-15T06:59:30Z
1702,370,2,2020-02-15T06:59:30Z
1703,371,1,2020-02-15T06:59:30Z
1704,371,1,2020-02-15T06:59:30Z
1705,371,1,2020-02-15T06:59:30Z
1706,372,1,2020-02-15T06:59:30Z
1707,372,1,2020-02-15T06:59:30Z
1708,373,1,2020-02-15T06:59:30Z
1709,373,1,2020-02-15T06:59:30Z
1710,373,1,2020-02-15T06:59:30Z
1711,373,2,2020-02-15T06:59:30Z
1712,373,2,2020-02-15T06:59:30Z
1713,374,1,2020-02-15T06:59:30Z
1714,374,1,2020-02-15T06:59:30Z
1715,374,1,2020-02-15T06:59:30Z
1716,374,2,2020-02-15T06:59:30Z
1717,374,2,2020-02-15T06:59:30Z
1718,374,2,2020-02-15T06:59:30Z
1719,374,2,2020-02-15T06:59:30Z
1720,375,1,2020-02-15T06:59:30Z
1721,375,1,2020-02-15T06:59:30Z
1722,376,1,2020-02-15T06:59:30Z
1723,376,1,2020-02-15T06:59:30Z
1724,376,1,2020-02-15T06:59:30Z
1725,376,1,2020-02-15T06:59:30Z
1726,376,2,2020-02-15T06:59:30Z
1727,376,2,2020-02-15T06:59:30Z
1728,376,2,2020-02-15T06:59:30Z
1729,377,1,2020-02-15T06:59:30Z
1730,377,1,2020-02-15T06:59:30Z
1731,377,1,2020-02-15T06:59:30Z
1732,377,2,2020-02-15T06:59:30Z
1733,377,2,2020-02-15T06:59:30Z
1734,377,2,2020-02-15T06:59:30Z
1735,378,1,2020-02-15T06:59:30Z
1736,378,1,2020-02-15T06:59:30Z
1737,378,1,2020-02-15T06:59:30Z
1738,378,1,2020-02-15T06:59:30Z
1739,378,2,2020-02-15T06:59:30Z
1740,378,2,2020-02-15T06:59:30Z
1741,378,2,2020-02-15T06:59:30Z
1742,378,2,2020-02-15T06:59:30Z
1743,379,2,2020-02-15T06:59:30Z
1744,379,2,2020-02-15T06:59:30Z
1745,379,2,2020-02-15T06:59:30Z
1746,379,2,2020-02-15T06:59:30Z
1747,380,1,2020-02-15T06:59:30Z
1748,380,1,2020-02-15T06:59:30Z
1749,380,2,2020-02-15T06:59:30Z
1750,380,2,2020-02-15T06:59:30Z
1751,380,2,2020-02-15T06:59:30Z
1752,381,1,2020-02-15T06:59:30Z
1753,381,1,2020-02-15T06:59:30Z
1754,381,2,2020-02-15T06:59:30Z
1755,381,2,2020-02-15T06:59:30Z
1756,381,2,2020-02-15T06:59:30Z
1757,382,1,2020-02-15T06:59:30Z
1758,382,1,2020-02-15T06:59:30Z
1759,382,1,2020-02-15T06:59:30Z
1760,382,1,2020-02-15T06:59:30Z
1761,382,2,2020-02-15T06:59:30Z
1762,382,2,2020-02-15T06:59:30Z
1763,382,2,2020-02-15T06:59:30Z
1764,382,2,2020-02-15T06:59:30Z
1765,383,1,2020-02-15T06:59:30Z
1766,383,1,2020-02-15T06:59:30Z
1767,383,1,2020-02-15T06:59:30Z
1768,383,2,2020-02-15T06:59:30Z
1769,383,2,2020-02-15T06:59:30Z
1770,384,2,2020-02-15T06:59:30Z
1771,384,2,2020-02-15T06:59:30Z
1772,384,2,2020-02-15T06:59:30Z
1773,385,1,2020-02-15T06:59:30Z
1774,385,1,2020-02-15T06:59:30Z
1775,385,2,2020-02-15T06:59:30Z
1776,385,2,2020-02-15T06:59:30Z
1777,385,2,2020-02-15T06:59:30Z
1778,387,1,2020-02-15T06:59:30Z
1779,387,1,2020-02-15T06:59:30Z
1780,387,1,2020-02-15T06:59:30Z
1781,387,2,2020-02-15T06:59:30Z
1782,387,2,2020-02-15T06:59:30Z
1783,387,2,2020-02-15T06:59:30Z
1784,388,1,2020-02-15T06:59:30Z
1785,388,1,2020-02-15T06:59:30Z
1786,388,1,2020-02-15T06:59:30Z
1787,388,2,2020-02-15T06:59:30Z
1788,388,2,2020-02-15T06:59:30Z
1789,388,2,2020-02-15T06:59:30Z
1790,389,1,2020-02-15T06:59:30Z
1791,389,1,2020-02-15T06:59:30Z
1792,389,2,2020-02-15T06:59:30Z
1793,389,2,2020-02-15T06:59:30Z
1794,390,1,2020-02-15T06:59:30Z
1795,390,1,2020-02-15T06:59:30Z
1796,390,1,2020-02-15T06:59:30Z
1797,391,1,2020-02-15T06:59:30Z
1798,391,1,2020-02-15T06:59:30Z
1799,391,1,2020-02-15T06:59:30Z
1800,391,1,2020-02-15T06:59:30Z
1801,391,2,2020-02-15T06:59:30Z
1802,391,2,2020-02-15T06:59:30Z
1803,391,2,2020-02-15T06:59:30Z
1804,392,1,2020-02-15T06:59:30Z
1805,392,1,2020-02-15T06:59:30Z
1806,392,1,2020-02-15T06:59:30Z
1807,392,1,2020-02-15T06:59:30Z
1808,392,2,2020-02-15T06:59:30Z
1809,392,2,2020-02-15T06:59:30Z
1810,393,1,2020-02-15T06:59:30Z
1811,393,1,2020-02-15T06:59:30Z
1812,394,1,2020-02-15T06:59:30Z
1813,394,1,2020-02-15T06:59:30Z
1814,394,1,2020-02-15T06:59:30Z
1815,394,1,2020-02-15T06:59:30Z
1816,395,1,2020-02-15T06:59:30Z
1817,395,1,2020-02-15T06:59:30Z
1818,395,1,2020-02-15T06:59:30Z
1819,395,2,2020-02-15T06:59:30Z
1820,395,2,2020-02-15T06:59:30Z
1821,395,2,2020-02-15T06:59:30Z
1822,396,2,2020-02-15T06:59:30Z
1823,396,2,2020-02-15T06:59:30Z
1824,396,2,2020-02-15T06:59:30Z
1825,396,2,2020-02-15T06:59:30Z
1826,397,1,2020-02-15T06:59:30Z
1827,397,1,2020-02-15T06:59:30Z
1828,397,1,2020-02-15T06:59:30Z
1829,397,2,2020-02-15T06:59:30Z
1830,397,2,2020-02-15T06:59:30Z
1831,397,2,2020-02-15T06:59:30Z
1832,397,2,2020-02-15T06:59:30Z
1833,398,2,2020-02-15T06:59:30Z
1834,398,2,2020-02-15T06:59:30Z
1835,398,2,2020-02-15T06:59:30Z
1836,398,2,2020-02-15T06:59:30Z
1837,399,2,2020-02-15T06:59:30Z
1838,399,2,2020-02-15T06:59:30Z
1839,400,1,2020-02-15T06:59:30Z
1840,400,1,2020-02-15T06:59:30Z
1841,401,1,2020-02-15T06:59:30Z
1842,401,1,2020-02-15T06:59:30Z
1843,402,1,2020-02-15T06:59:30Z
1844,402,1,2020-02-15T06:59:30Z
1845,402,1,2020-02-15T06:59:30Z
1846,402,2,2020-02-15T06:59:30Z
1847,402,2,2020-02-15T06:59:30Z
1848,402,2,2020-02-15T06:59:30Z
1849,403,1,2020-02-15T06:59:30Z
1850,403,1,2020-02-15T06:59:30Z
1851,403,1,2020-02-15T06:59:30Z
1852,403,1,2020-02-15T06:59:30Z
1853,403,2,2020-02-15T06:59:30Z
1854,403,2,2020-02-15T06:59:30Z
1855,403,2,2020-02-15T06:59:30Z
1856,403,2,2020-02-15T06:59:30Z
1857,405,2,2020-02-15T06:59:30Z
1858,405,2,2020-02-15T06:59:30Z
1859,406,1,2020-02-15T06:59:30Z
1860,406,1,2020-02-15T06:59:30Z
1861,406,2,2020-02-15T06:59:30Z
1862,406,2,2020-02-15T06:59:30Z
1863,406,2,2020-02-15T06:59:30Z
1864,406,2,2020-02-15T06:59:30Z
1865,407,1,2020-02-15T06:59:30Z
1866,407,1,2020-02-15T06:59:30Z
1867,408,1,2020-02-15T06:59:30Z
1868,408,1,2020-02-15T06:59:30Z
1869,408,1,2020-02-15T06:59:30Z
1870,408,1,2020-02-15T06:59:30Z
1871,408,2,2020-02-15T06:59:30Z
1872,408,2,2020-02-15T06:59:30Z
1873,408,2,2020-02-15T06:59:30Z
1874,409,1,2020-02-15T06:59:30Z
1875,409,1,2020-02-15T06:59:30Z
1876,409,1,2020-02-15T06:59:30Z
1877,409,1,2020-02-15T06:59:30Z
1878,409,2,2020-02-15T06:59:30Z
1879,409,2,2020-02-15T06:59:30Z
1880,409,2,2020-02-15T06:59:30Z
1881,410,1,2020-02-15T06:59:30Z
1882,410,1,2020-02-15T06:59:30Z
1883,410,1,2020-02-15T06:59:30Z
1884,410,2,2020-02-15T06:59:30Z
1885,410,2,2020-02-15T06:59:30Z
1886,411,1,2020-02-15T06:59:30Z
1887,411,1,2020-02-15T06:59:30Z
1888,412,1,2020-02-15T06:59:30Z
1889,412,1,2020-02-15T06:59:30Z
1890,412,1,2020-02-15T06:59:30Z
1891,412,1,2020-02-15T06:59:30Z
1892,412,2,2020-02-15T06:59:30Z
1893,412,2,2020-02-15T06:59:30Z
1894,412,2,2020-02-15T06:59:30Z
1895,412,2,2020-02-15T06:59:30Z
1896,413,1,2020-02-15T06:59:30Z
1897,413,1,2020-02-15T06:59:30Z
1898,413,1,2020-02-15T06:59:30Z
1899,414,1,2020-02-15T06:59:30Z
1900,414,1,2020-02-15T06:59:30Z
1901,414,1,2020-02-15T06:59:30Z
1902,414,2,2020-02-15T06:59:30Z
1903,414,2,2020-02-15T06:59:30Z
1904,414,2,2020-02-15T06:59:30Z
1905,415,1,2020-02-15T06:59:30Z
1906,415,1,2020-02-15T06:59:30Z
1907,415,1,2020-02-15T06:59:30Z
1908,415,2,2020-02-15T06:59:30Z
1909,415,2,2020-02-15T06:59:30Z
1910,415,2,2020-02-15T06:59:30Z
1911,416,1,2020-02-15T06:59:30Z
1912,416,1,2020-02-15T06:59:30Z
1913,416,2,2020-02-15T06:59:30Z
1914,416,2,2020-02-15T06:59:30Z
1915,416,2,2020-02-15T06:59:30Z
1916,416,2,2020-02-15T06:59:30Z
1917,417,1,2020-02-15T06:59:30Z
1918,417,1,2020-02-15T06:59:30Z
1919,417,1,2020-02-15T06:59:30Z
1920,417,1,2020-02-15T06:59:30Z
1921,417,2,2020-02-15T06:59:30Z
1922,417,2,2020-02-15T06:59:30Z
1923,418,1,2020-02-15T06:59:30Z
1924,418,1,2020-02-15T06:59:30Z
1925,418,1,2020-02-15T06:59:30Z
1926,418,1,2020-02-15T06:59:30Z
1927,418,2,2020-02-15T06:59:30Z
1928,418,2,2020-02-15T06:59:30Z
1929,418,2,2020-02-15T06:59:30Z
1930,418,2,2020-02-15T06:59:30Z
1931,420,1,2020-02-15T06:59:30Z
1932,420,1,2020-02-15T06:59:30Z
1933,420,2,2020-02-15T06:59:30Z
1934,420,2,2020-02-15T06:59:30Z
1935,420,2,2020-02-15T06:59:30Z
1936,421,2,2020-02-15T06:59:30Z
1937,421,2,2020-02-15T06:59:30Z
1938,421,2,2020-02-15T06:59:30Z
1939,421,2,2020-02-15T06:59:30Z
1940,422,2,2020-02-15T06:59:30Z
1941,422,2,2020-02-15T06:59:30Z
1942,423,1,2020-02-15T06:59:30Z
1943,423,1,2020-02-15T06:59:30Z
1944,423,2,2020-02-15T06:59:30Z
1945,423,2,2020-02-15T06:59:30Z
1946,424,1,2020-02-15T06:59:30Z
1947,424,1,2020-02-15T06:59:30Z
1948,424,1,2020-02-15T06:59:30Z
1949,424,2,2020-02-15T06:59:30Z
